Subject	BrainSeg	BrainSegNotVent	BrainSegNotVentSurf	VentricleChoroidVol	lhCortex	rhCortex	Cortex	lhCerebralWhiteMatter	rhCerebralWhiteMatter	CerebralWhiteMatter	SubCortGray	TotalGray	SupraTentorial	SupraTentorialNotVent	SupraTentorialNotVentVox	Mask	BrainSegVol-to-eTIV	MaskVol-to-eTIV	lhSurfaceHoles	rhSurfaceHoles	SurfaceHoles	EstimatedTotalIntraCranialVol	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus-Proper	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus-Proper	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	5th-Ventricle	WM-hypointensities	Left-WM-hypointensities	Right-WM-hypointensities	non-WM-hypointensities	Left-non-WM-hypointensities	Right-non-WM-hypointensities	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior
sub-0003051_ses-1_run-1	1382696.000000	1365671.000000	1366253.811604	12955.000000	316210.748224	313852.499473	630063.247697	253290.268616	250125.295290	503415.563906	64014.000000	832487.247697	1213660.811604	1200705.811604	1196855.000000	1773044.000000	0.801676	1.027997	37	42	79	1724755.641528	6037.5	407.7	15464.9	67872.1	8174.8	3737.9	5704.7	2104.5	1065.5	1923.1	23005.8	4288.4	2334.1	1074.3	631.6	4611.9	21.9	428.5	5724.6	214.9	15567.6	69016.1	8158.9	3929.4	5655.3	1966.2	4678.1	2092.5	644.5	4191.6	55.0	408.8	0.0	595.9	0.0	0.0	0.0	0.0	0.0	160.9	875.5	475.5	817.5	665.4	1022.9
sub-0003052_ses-1_run-1	1061993.000000	1048003.000000	1048306.145091	11388.000000	232163.847989	228599.451425	460763.299413	202647.741341	197733.104337	400380.845678	56580.000000	622802.299413	931492.145091	920104.145091	917365.000000	1428913.000000	0.768540	1.034072	40	36	76	1381831.647546	6142.8	154.7	13685.4	51157.2	7157.9	3605.2	4718.1	1844.2	544.9	1509.7	18518.5	4093.1	1719.5	664.0	488.8	4099.7	30.4	423.8	4409.7	207.5	12241.2	53054.6	7117.0	3707.0	4761.4	1761.1	4198.5	1646.9	525.5	3925.8	31.1	326.0	0.0	418.9	0.0	0.0	0.0	0.0	0.0	158.4	830.0	497.4	718.1	482.6	902.1
sub-0003054_ses-1_run-1	1140525.000000	1127420.000000	1127536.649117	9529.000000	236750.694992	235506.500336	472257.195329	221164.854462	217474.599326	438639.453788	62270.000000	656624.195329	985791.649117	976262.649117	972920.000000	1479361.000000	0.793216	1.028871	39	45	84	1437848.395916	4162.3	497.8	16364.0	59936.3	8594.1	3659.4	5189.2	2017.0	740.1	2110.3	23004.6	4262.8	1698.7	862.6	539.5	4622.7	25.3	279.3	4278.5	407.3	16457.1	60677.1	8380.1	3824.8	5156.4	1919.4	4492.7	1628.8	535.0	4571.1	28.3	348.3	0.0	586.0	0.0	0.0	0.0	0.0	0.0	180.7	1118.5	685.3	759.8	753.9	1050.6
sub-0003055_ses-1_run-1	1074163.000000	1066318.000000	1066653.449975	5564.000000	253615.863736	252060.189454	505676.053190	190989.385822	187487.010964	378476.396786	53654.000000	663885.053190	945856.449975	940292.449975	937356.000000	1406053.000000	0.790303	1.034487	41	38	79	1359179.381900	2240.4	366.7	12366.1	50795.0	6647.0	2984.7	4317.3	1789.9	587.9	1339.3	20850.6	4089.7	1853.3	492.3	493.6	3828.8	17.6	234.5	2465.6	353.4	12518.5	52678.1	6437.2	3135.6	4379.7	1577.0	4524.8	1820.2	540.3	3954.9	11.1	307.6	0.0	883.3	0.0	0.0	0.0	0.0	0.0	191.1	698.5	323.2	531.6	507.1	521.3
sub-0003056_ses-1_run-1	1379056.000000	1349525.000000	1349525.417019	23764.000000	300804.418729	297036.185730	597840.604459	261253.438545	262011.374015	523264.812560	66732.000000	795552.604459	1213726.417019	1189962.417019	1187754.000000	1856248.000000	0.766647	1.031929	42	30	72	1798813.974749	12767.6	321.3	16260.4	63335.5	8670.6	3699.8	6025.5	2164.0	1616.1	3232.3	24601.3	4588.8	1943.1	1116.9	624.8	4866.8	59.1	739.9	9203.1	637.6	15766.0	66860.8	8547.4	3800.5	5916.8	1931.8	4832.1	2103.2	689.8	4924.3	60.5	554.5	0.0	1160.0	0.0	0.0	0.0	0.0	0.0	250.9	945.4	510.6	461.6	507.6	925.9
sub-0003057_ses-1_run-1	1222908.000000	1205666.000000	1206421.996836	14061.000000	265918.609729	262889.952004	528808.561732	229754.988073	227447.447031	457202.435104	64233.000000	718835.561732	1066004.996836	1051943.996836	1049348.000000	1612866.000000	0.771367	1.017338	35	31	66	1585378.644330	6231.5	414.8	15897.5	64192.9	8546.6	4172.5	5285.2	2247.5	891.0	1491.6	22976.5	4448.3	1779.3	916.8	531.8	4848.9	14.0	528.1	5977.9	508.6	15236.8	61349.5	8005.7	4071.0	5183.9	2033.4	4567.8	1884.0	614.6	4733.1	16.3	628.7	0.0	834.4	0.0	0.0	0.0	0.0	0.0	158.5	956.8	649.4	662.2	592.2	992.5
sub-0003059_ses-1_run-1	1225961.000000	1190899.000000	1190619.786971	30599.000000	247952.072134	245003.614574	492955.686708	245662.129720	240166.970544	485829.100264	62155.000000	672539.686708	1073770.786971	1043171.786971	1041095.000000	1578347.000000	0.878486	1.130995	35	26	61	1395538.686813	12647.7	377.3	16688.0	58100.6	8977.6	3665.2	5459.5	2203.6	1148.1	1943.9	23974.0	4229.0	1485.4	1498.8	548.5	4487.5	51.6	972.2	15738.0	454.0	16356.6	58831.1	8473.4	3714.4	5252.8	2004.1	4052.7	1469.8	590.3	4376.5	28.9	859.2	0.0	821.9	0.0	0.0	0.0	0.0	0.0	208.6	1213.1	476.6	496.6	502.7	1049.0
sub-0003060_ses-1_run-1	1158195.000000	1144437.000000	1144591.754798	10868.000000	252314.951991	250574.717738	502889.669730	222827.078650	219781.006418	442608.085068	61831.000000	675752.669730	1020626.754798	1009758.754798	1007032.000000	1527568.000000	0.818569	1.079628	24	28	52	1414901.894913	5249.8	377.2	13604.6	55601.1	7783.8	3745.6	5645.4	2360.4	699.7	1576.7	21716.1	3968.1	1657.2	708.4	650.2	4424.3	21.7	479.0	4375.7	253.1	13377.6	54479.4	7863.0	3651.0	5679.6	1986.0	4345.4	1855.0	664.4	4472.8	24.9	512.2	0.0	555.3	0.0	0.0	0.0	0.0	0.0	211.5	1059.5	567.0	670.5	580.0	847.3
sub-0003061_ses-1_run-1	1219622.000000	1197273.000000	1197579.408068	19103.000000	261599.611433	264164.161224	525763.772658	234349.700075	233782.935335	468132.635411	58604.000000	700650.772658	1073288.408068	1054185.408068	1052090.000000	1652794.000000	0.780178	1.057273	21	29	50	1563261.010116	11650.2	517.4	14868.3	57761.5	7564.3	3398.6	4753.7	1774.9	1136.4	1377.2	20603.2	4391.2	1824.9	798.1	516.1	4230.1	23.3	490.6	5997.9	277.0	14740.2	58221.3	7483.7	3460.6	4795.7	1974.0	4915.1	1700.8	579.3	4110.5	15.4	584.8	0.0	693.2	0.0	0.0	0.0	0.0	0.0	152.9	893.6	534.5	475.0	521.8	897.9
sub-0003062_ses-1_run-1	1242961.000000	1220860.000000	1220399.105986	16762.000000	264465.140019	261025.747952	525490.887971	244775.564089	242268.653925	487044.218014	60434.000000	708424.887971	1092093.105986	1075331.105986	1073267.000000	1637948.000000	0.760621	1.002331	32	36	68	1634138.935924	7915.0	398.8	13608.2	59976.6	7936.2	4358.3	4508.2	1937.1	1169.8	2828.4	20568.9	4380.7	1766.6	1453.1	581.0	4212.0	58.5	509.1	7243.0	503.2	12789.1	61672.6	7832.2	4425.0	4449.0	1685.1	4458.0	1853.6	584.7	4315.8	20.8	566.2	0.0	695.4	0.0	0.0	0.0	0.0	0.0	211.1	1045.8	662.7	853.9	754.1	976.0
sub-0003063_ses-1_run-1	1186666.000000	1177101.000000	1177434.095942	7262.000000	258061.921084	259032.662130	517094.583215	228235.298458	226341.214270	454576.512727	63382.000000	692863.583215	1044399.095942	1037137.095942	1034625.000000	1521378.000000	0.828099	1.061673	37	36	73	1433000.625523	3504.2	311.7	15868.1	56270.5	8010.8	3807.2	5837.3	2274.2	719.5	997.9	21320.8	4199.1	1801.0	719.5	638.7	4480.5	34.6	278.2	2944.9	192.8	14995.1	55360.1	8073.0	4131.9	5646.6	2002.9	4388.2	1635.9	595.1	4473.0	36.0	436.6	0.0	705.1	0.0	0.0	0.0	0.0	0.0	209.3	827.9	439.1	545.1	523.4	926.0
sub-0003064_ses-1_run-1	1085758.000000	1059286.000000	1059261.046523	22410.000000	242285.571328	243658.434084	485944.005412	192786.745083	193521.296028	386308.041111	52409.000000	647061.005412	949354.046523	926944.046523	924551.000000	1498506.000000	0.749775	1.034800	40	48	88	1448111.486360	13403.5	509.2	13985.9	54923.3	6853.5	2939.2	4218.7	1622.9	947.3	2178.3	19440.6	3921.6	1543.8	986.1	448.8	4068.5	19.4	597.5	6809.1	485.2	12841.9	52712.3	6690.3	3059.4	4226.5	1457.3	4007.8	1595.6	518.2	3909.0	24.5	639.8	0.0	698.8	0.0	0.0	0.0	0.0	0.0	228.6	1076.6	529.6	561.1	456.2	873.3
sub-0021001_ses-1_run-1	1129503.000000	1099262.000000	1098349.361058	24760.000000	231445.243537	233417.358516	464862.602053	217116.709296	220158.049708	437274.759005	52586.000000	633920.602053	983084.361058	958324.361058	955443.000000	1704045.000000	0.748672	1.129497	39	33	72	1508675.638747	12433.9	119.5	14399.8	55590.3	7071.9	2342.9	4213.4	1743.6	1367.1	2757.5	24029.1	3578.9	1428.8	1384.3	498.7	4230.3	0.0	558.3	11324.0	116.3	14195.5	57686.8	7242.6	2652.5	4242.3	1723.3	3815.3	1689.0	384.2	4201.8	0.0	488.9	0.0	634.5	0.0	0.0	0.0	0.0	0.0	214.3	1186.0	559.3	487.3	531.7	783.3
sub-0021002_ses-1_run-1	1126281.000000	1099944.000000	1100331.155916	21640.000000	234660.892063	237410.626000	472071.518063	224887.962757	218585.675095	443473.637853	54211.000000	622481.518063	994226.155916	972586.155916	969238.000000	1588699.000000	0.774564	1.092577	49	46	95	1454084.263425	10352.7	356.8	17377.5	46517.1	6676.0	3629.0	4619.3	1706.7	1218.7	2357.3	20529.3	3709.8	1405.4	1213.3	411.4	3776.1	43.6	389.8	9999.2	290.9	17811.5	47616.6	6784.0	3652.4	4664.8	1751.7	4382.8	1597.0	559.9	3770.7	18.6	607.0	0.0	567.5	0.0	0.0	0.0	0.0	0.0	223.5	920.4	492.2	481.3	668.0	817.8
sub-0021006_ses-1_run-1	1340113.000000	1322144.000000	1323056.064087	14215.000000	288208.905459	289635.094425	577843.999884	264436.127752	266736.936451	531173.064203	61496.000000	763197.999884	1186493.064087	1172278.064087	1169500.000000	1779596.000000	0.758997	1.007907	47	57	104	1765635.875073	6734.5	358.8	13948.8	61390.3	9283.6	3419.4	4949.0	2127.9	943.1	1638.6	25174.9	4536.9	1782.1	1186.3	344.8	4111.7	35.5	235.0	6433.4	578.0	15471.2	61740.6	7998.5	3430.9	5224.2	2250.6	4586.3	2039.5	465.1	4121.8	20.3	341.3	0.0	509.3	0.0	0.0	0.0	0.0	0.0	182.2	931.4	440.7	660.4	630.7	838.9
sub-0021018_ses-1_run-1	967269.000000	958853.000000	958809.440423	6634.000000	202287.857708	201122.581197	403410.438905	194178.137649	192008.863869	386187.001518	52378.000000	547007.438905	850515.440423	843881.440423	841924.000000	1256316.000000	0.995435	1.292899	22	24	46	971704.767844	2866.6	220.8	13449.8	44382.9	6788.3	3316.9	4741.1	1980.6	471.0	778.5	18263.2	3685.3	1252.6	669.2	438.4	3818.3	11.7	227.1	3238.5	148.5	12955.7	45940.9	6322.2	3437.1	4449.9	1790.1	3683.1	1385.5	588.4	3791.0	10.6	317.3	0.0	423.8	0.0	0.0	0.0	0.0	0.0	184.1	838.2	599.9	860.7	923.2	846.3
sub-0021024_ses-1_run-1	1260369.000000	1240140.000000	1240888.413313	15547.000000	283047.472713	277516.194552	560563.667265	227950.977440	229464.768607	457415.746048	62257.000000	755351.667265	1098472.413313	1082925.413313	1079427.000000	1773995.000000	0.767465	1.080222	53	46	99	1642250.085288	7630.1	514.6	14469.3	64942.3	8253.9	3485.4	5291.4	2156.3	1016.8	2660.7	24028.5	4339.9	1792.1	1038.7	418.2	4601.9	51.4	376.8	6619.4	260.2	14472.9	65950.7	8463.2	3462.9	5422.3	2021.3	4556.0	1943.5	572.4	4514.1	21.9	436.6	0.0	472.0	0.0	0.0	0.0	0.0	0.0	219.8	945.2	526.4	782.9	783.4	853.6
sub-0025000_ses-1_run-1	1091783.000000	1065934.000000	1066210.990914	23637.000000	255575.624262	251741.323409	507316.947671	189393.207712	188079.835531	377473.043243	53361.000000	665712.947671	965137.990914	941500.990914	937801.000000	1419011.000000	0.789285	1.025848	45	34	79	1383256.045028	10223.9	423.9	12185.6	52237.7	7554.2	3403.1	4045.3	1686.7	632.8	928.8	18627.0	3236.8	1206.8	883.1	678.6	3968.3	25.9	627.0	11647.4	497.5	11248.3	51517.0	7089.5	3555.8	4038.6	1650.9	3263.0	1589.1	704.4	3748.8	11.4	584.6	0.0	1045.3	0.0	0.0	0.0	0.0	0.0	103.4	947.2	546.1	479.5	500.9	768.2
sub-0025000_ses-1_run-2	1092917.000000	1067533.000000	1067313.231777	23199.000000	254029.289370	252119.030226	506148.319595	191055.169172	189704.743010	380759.912181	53048.000000	663748.319595	966737.231777	943538.231777	940069.000000	1419225.000000	0.787520	1.022647	52	39	91	1387795.659052	10045.4	466.4	11906.2	51581.6	7293.5	3402.1	4173.7	1759.4	735.5	949.8	18035.3	3304.3	1386.0	740.1	601.4	3783.7	30.2	515.7	11389.7	457.9	11527.0	51723.6	7135.6	3498.7	4107.8	1736.9	3264.3	1562.3	583.3	3567.9	3.1	611.1	0.0	1113.4	0.0	0.0	0.0	0.0	0.0	120.3	957.7	593.7	632.9	480.2	795.9
sub-0025000_ses-2_run-1	1086155.000000	1059614.000000	1059566.768071	24324.000000	253354.145662	252427.661105	505781.806767	186870.537965	186962.423339	373832.961304	53753.000000	662927.806767	961428.768071	937104.768071	933357.000000	1414805.000000	0.805063	1.048660	58	54	112	1349154.884517	10113.4	445.4	11720.1	50797.5	7414.3	3541.0	4112.0	1932.0	695.7	866.0	17711.2	3319.1	1332.1	848.3	627.1	3773.4	36.0	656.0	12203.8	479.5	11412.7	51509.4	7252.9	3547.9	4076.9	1635.7	3272.3	1569.3	606.4	3766.2	0.0	674.8	0.0	1156.0	0.0	0.0	0.0	0.0	0.0	110.0	920.9	576.0	488.2	447.5	765.5
sub-0025000_ses-2_run-2	1082397.000000	1056229.000000	1056302.852359	23966.000000	252649.626490	251184.357710	503833.984200	185944.391038	186461.477122	372405.868159	53270.000000	661253.984200	957130.852359	933164.852359	929436.000000	1414752.000000	0.800804	1.046695	51	44	95	1351637.506153	9904.4	468.6	12076.0	51254.1	7372.7	3413.4	4052.6	1848.3	716.8	874.5	18378.0	3253.3	1277.5	844.9	634.7	3698.9	50.5	625.4	12043.5	509.4	11104.1	51557.7	7263.4	3566.2	4107.6	1656.4	3113.0	1551.6	589.9	3818.3	8.4	656.9	0.0	1270.4	0.0	0.0	0.0	0.0	0.0	90.5	912.9	607.4	481.2	469.2	742.0
sub-0025001_ses-1_run-1	1194661.000000	1184854.000000	1184734.373453	6772.000000	294042.758365	299320.162379	593362.920744	198054.789773	200833.662936	398888.452709	58742.000000	761650.920744	1061225.373453	1054453.373453	1051069.000000	1589102.000000	0.843026	1.121368	61	69	130	1417110.776964	2789.3	259.4	11882.0	54871.8	6955.6	3635.2	5994.1	1961.9	801.2	1616.4	17475.1	3854.0	1531.0	811.1	622.1	3875.4	39.3	423.3	3094.3	337.8	12586.0	53794.2	6973.1	3521.1	6113.4	1934.7	4049.3	1717.9	561.1	3847.2	35.9	427.8	0.0	1512.2	0.0	0.0	0.0	0.0	0.0	97.2	567.0	381.8	622.0	583.1	807.6
sub-0025001_ses-2_run-1	1220795.000000	1211216.000000	1210518.867852	6678.000000	301916.294879	307031.295060	608947.589939	200409.028351	202970.249562	403379.277913	59857.000000	782255.589939	1082347.867852	1075669.867852	1072802.000000	1593799.000000	0.842243	1.099584	67	59	126	1449456.395139	2811.6	229.0	12923.0	57119.1	6895.0	3514.2	6188.3	1986.5	728.0	1605.5	18732.5	3937.2	1457.6	744.6	601.4	3990.3	39.0	379.0	2918.7	350.1	12176.8	55786.5	7015.4	3732.1	6327.4	1873.9	4080.7	1741.3	610.4	4142.5	27.4	479.0	0.0	1724.1	0.0	0.0	0.0	0.0	0.0	129.2	578.5	420.3	626.2	593.6	709.0
sub-0025002_ses-1_run-1	1045534.000000	1034561.000000	1033539.132858	8780.000000	273696.228505	260624.688362	534320.916866	177633.391853	176864.824138	354498.215991	49232.000000	660283.916866	950809.132858	942029.132858	938970.000000	1390203.000000	1.042647	1.386364	71	63	134	1002768.804039	4370.3	204.8	10596.5	41434.9	6778.6	2954.9	4363.7	1660.2	644.5	1024.0	13162.1	3404.3	959.0	683.1	518.8	3355.1	3.9	427.5	3229.2	576.3	8648.5	33747.7	6594.2	3009.6	4450.3	1304.5	3097.2	1166.5	543.9	3110.9	0.0	453.1	0.0	1285.6	0.0	0.0	0.0	0.0	0.0	99.1	778.3	485.1	610.1	622.3	1062.9
sub-0025002_ses-2_run-1	1093342.000000	1081485.000000	1080532.729005	9108.000000	273998.647689	274245.145454	548243.793143	181566.228215	182693.707647	364259.935862	50603.000000	695097.793143	975137.729005	966029.729005	963965.000000	1422478.000000	0.837987	1.090252	51	48	99	1304723.779291	4622.5	239.5	10976.3	48203.3	6732.8	3061.5	4427.2	1685.8	744.3	1251.1	15870.5	3481.6	1242.8	884.5	471.9	3372.4	3.3	428.8	3450.1	467.7	10732.9	47873.4	6589.4	3026.4	4575.2	1482.4	3538.8	1436.8	501.6	3339.0	0.0	397.4	0.0	741.3	0.0	0.0	0.0	0.0	0.0	93.5	785.1	492.5	612.1	554.8	1016.7
sub-0025003_ses-1_run-1	1037605.000000	1026983.000000	1026475.485248	7629.000000	251795.226393	255897.066819	507692.293213	183730.058173	187467.133862	371197.192035	56531.000000	639897.293213	945514.485248	937885.485248	935879.000000	1477660.000000	0.801365	1.141229	106	99	205	1294796.937095	3327.4	546.0	8311.6	38226.8	7274.3	3891.8	5460.7	1841.1	767.0	1417.3	14823.9	3250.9	1202.2	888.8	624.5	3738.7	66.2	312.4	3154.5	327.1	7614.4	36786.9	7081.9	3925.2	5414.5	1845.4	3247.5	1409.6	568.2	3671.5	27.5	350.9	0.0	1372.8	0.0	0.0	0.0	0.0	0.0	125.9	692.5	411.3	550.2	593.3	711.7
sub-0025003_ses-1_run-2	1084844.000000	1074638.000000	1074879.133897	7355.000000	260504.861194	262974.748069	523479.609263	188378.019539	191148.505094	379526.524634	57456.000000	674687.609263	971055.133897	963700.133897	960194.000000	1456514.000000	0.824550	1.107042	135	69	204	1315680.378676	3265.5	370.0	11044.7	46995.5	7157.2	3854.2	5626.0	1829.7	771.4	1408.1	15907.1	3342.8	1303.2	892.3	493.0	3834.2	40.6	367.8	3083.6	285.3	10070.0	45403.6	7133.0	4194.8	5409.8	1785.9	3418.8	1496.8	570.7	3825.3	77.8	396.4	0.0	1421.0	0.0	0.0	0.0	0.0	0.0	110.5	692.1	399.6	513.4	521.6	777.7
sub-0025003_ses-2_run-1	1089987.000000	1079654.000000	1079477.370585	7589.000000	267875.610976	269779.995811	537655.606787	192714.115283	195642.648516	388356.763799	56687.000000	674970.606787	992543.370585	984954.370585	982780.000000	1468744.000000	0.836008	1.126510	80	57	137	1303799.734120	3440.7	478.7	9066.2	42078.3	6929.9	3828.3	5506.0	1805.7	763.8	1380.5	16621.8	3393.8	1303.5	843.3	713.9	3743.2	36.4	359.9	3090.9	275.1	7806.5	37676.6	6734.4	4036.7	5304.1	1674.7	3651.1	1590.7	619.6	3971.5	14.6	437.1	0.0	1201.9	0.0	0.0	0.0	0.0	0.0	127.6	686.2	420.9	568.9	608.1	759.0
sub-0025004_ses-1_run-1	1308589.000000	1288852.000000	1288407.788315	16130.000000	294119.978391	292108.886280	586228.864671	240811.182845	238162.740799	478973.923644	62559.000000	777259.864671	1147605.788315	1131475.788315	1128092.000000	1707339.000000	0.836720	1.091683	30	36	66	1563951.297326	6847.2	461.0	16560.0	62622.7	7762.0	4024.7	5334.3	1899.3	741.8	2165.4	22452.9	3965.2	1634.9	984.7	638.2	4707.6	13.3	425.4	8155.2	408.5	16669.8	64715.3	7563.4	4117.4	5421.4	2008.4	4162.8	1818.4	602.8	4511.4	12.4	486.9	9.4	796.6	0.0	0.0	0.0	0.0	0.0	149.7	960.7	587.6	582.4	697.7	1318.9
sub-0025004_ses-1_run-2	1297000.000000	1276684.000000	1276646.489116	16546.000000	294230.814694	290124.856626	584355.671320	238425.139488	235669.678309	474094.817796	62445.000000	771115.671320	1140415.489116	1123869.489116	1120837.000000	1690215.000000	0.828590	1.079797	35	34	69	1565308.812925	6963.4	434.3	16387.7	61829.3	7775.5	3900.3	5455.2	1939.1	777.2	2279.9	22379.3	4058.5	1700.0	996.1	689.7	4253.4	25.5	496.4	8206.6	422.2	16352.3	61998.6	7861.4	4187.9	5528.8	1971.7	4183.5	1774.1	536.5	4220.1	15.1	565.2	0.0	827.4	0.0	0.0	0.0	0.0	0.0	131.5	789.1	503.5	581.2	666.7	1239.0
sub-0025004_ses-2_run-1	1315472.000000	1295464.000000	1295475.938958	16202.000000	296814.421027	297252.422321	594066.843348	240930.891904	242223.203706	483154.095610	63238.000000	782251.843348	1159342.938958	1143140.938958	1140344.000000	1712473.000000	0.813037	1.058406	37	35	72	1617973.937451	6759.7	476.1	15845.3	61751.2	7846.3	4036.7	5632.4	1891.6	761.6	2277.7	23481.8	4044.1	1561.1	973.6	659.1	4483.8	30.9	506.0	8224.9	385.4	15556.2	62424.8	7892.6	4194.4	5534.6	1939.6	4202.4	1821.5	556.4	4542.5	19.1	479.1	0.0	815.4	0.0	0.0	0.0	0.0	0.0	170.5	982.2	620.1	594.9	601.4	1239.6
sub-0025004_ses-2_run-2	1321340.000000	1301416.000000	1301027.004902	16194.000000	299808.615716	299848.945388	599657.561104	240870.007709	242283.436089	483153.443797	63691.000000	787122.561104	1165513.004902	1149319.004902	1146787.000000	1722199.000000	0.814727	1.061893	43	32	75	1621819.008791	6819.7	429.1	15727.6	61402.9	7900.2	4008.3	5470.8	2062.2	783.3	2239.5	23680.5	4201.1	1519.6	955.6	669.8	4715.8	28.3	487.2	8160.7	406.9	16230.4	61874.7	8012.5	4115.7	5579.8	1873.9	4308.2	1820.7	583.0	4524.5	16.1	473.4	2.8	834.7	0.0	0.0	0.0	0.0	0.0	160.1	995.4	589.8	568.9	672.9	1200.5
sub-0025005_ses-1_run-1	1109240.000000	1088768.000000	1088689.049082	17562.000000	258317.312435	259728.274618	518045.587054	196748.836505	196087.625524	392836.462028	54733.000000	672418.587054	986495.049082	968933.049082	965572.000000	1431763.000000	0.839887	1.084093	57	56	113	1320700.816028	8740.1	401.0	12380.2	49408.7	7083.8	3663.1	4704.5	1726.1	794.3	1544.1	16776.5	3534.4	1337.5	794.8	574.4	3658.8	0.0	460.5	7504.8	516.0	11853.5	49166.2	6864.8	4010.4	4672.3	1717.7	3698.9	1367.5	521.3	3699.2	0.0	603.3	0.0	839.0	0.0	0.0	0.0	0.0	0.0	123.7	885.9	549.8	452.7	583.2	1029.0
sub-0025005_ses-1_run-2	1112457.000000	1092238.000000	1092472.720142	17439.000000	260932.363543	261097.322259	522029.685801	195979.026954	196460.007387	392439.034340	55247.000000	676920.685801	990002.720142	972563.720142	969370.000000	1449066.000000	0.832358	1.084215	56	45	101	1336512.148944	8601.4	537.3	12140.3	49653.6	7501.6	3716.5	4261.6	1986.5	718.9	1578.2	17140.7	3601.2	1174.0	725.0	585.1	3789.8	9.1	480.4	7198.4	527.7	11710.6	49395.5	6964.5	3994.8	4666.9	1596.9	3814.8	1570.6	498.0	3655.1	0.0	615.7	0.0	775.8	0.0	0.0	0.0	0.0	0.0	112.7	865.8	558.9	449.4	635.5	973.0
sub-0025005_ses-2_run-1	1113791.000000	1092739.000000	1092834.611401	17825.000000	259036.097608	256779.757373	515815.854980	199573.367609	199122.388811	398695.756421	55834.000000	671062.854980	990178.611401	972353.611401	970106.000000	1452363.000000	0.799635	1.042710	45	42	87	1392873.456325	8851.9	472.8	12029.5	49472.9	6825.3	3752.2	4793.2	1742.0	789.8	1795.1	18133.7	3595.1	1264.1	835.9	589.8	3789.5	3.4	506.4	7557.7	498.6	11709.9	50032.4	6921.1	4036.6	4803.4	1625.7	3993.0	1487.0	613.4	3959.9	0.0	540.1	1.6	801.1	0.0	0.0	0.0	0.0	0.0	154.4	885.5	556.4	459.2	657.1	974.1
sub-0025005_ses-2_run-2	1120459.000000	1099590.000000	1099599.477905	17718.000000	259967.105294	259431.603315	519398.708609	201796.507987	199941.261309	401737.769296	55658.000000	675255.708609	996769.477905	979051.477905	976668.000000	1456905.000000	0.800912	1.041406	39	34	73	1398978.519822	8868.6	419.9	12017.3	49846.5	7232.6	3769.1	4675.6	1780.0	855.2	1754.0	18116.2	3529.3	1348.2	769.8	573.2	3777.4	17.3	388.5	7508.9	538.9	11405.9	49940.6	6872.9	4017.2	4750.4	1678.2	3912.7	1564.3	509.2	3885.8	0.0	583.0	0.0	726.0	0.0	0.0	0.0	0.0	0.0	131.0	904.6	534.7	444.8	505.8	1065.8
sub-0025006_ses-1_run-1	1221143.000000	1205515.000000	1204647.653101	11730.000000	304725.284132	312944.997741	617670.281874	215746.305839	218809.065388	434555.371227	61057.000000	755053.281874	1127814.653101	1116084.653101	1114007.000000	1683059.000000	0.924118	1.273680	94	113	207	1321414.724466	5164.5	864.5	8363.4	37901.9	7761.0	4102.5	5851.2	1921.5	870.0	2324.6	16936.0	3846.3	1463.1	891.9	855.0	3715.9	0.0	356.8	4778.1	505.8	7300.2	37315.0	7249.4	4414.5	5958.5	1708.8	3914.0	1634.7	733.1	3791.1	2.0	637.9	0.0	1882.2	0.0	0.0	0.0	0.0	0.0	128.3	883.3	591.2	710.6	617.7	1141.3
sub-0025006_ses-1_run-2	1147087.000000	1131722.000000	1130930.360384	11247.000000	288042.482326	280378.318607	568420.800933	208891.258302	206864.301148	415755.559451	59913.000000	699885.800933	1057716.360384	1046469.360384	1044772.000000	1700889.000000	0.858941	1.273629	153	172	325	1335466.146264	4966.1	677.1	8250.5	35396.7	7071.8	4101.7	5663.1	2019.5	886.4	2474.8	16705.1	3815.2	1171.8	952.3	742.7	3986.2	0.0	440.1	4866.7	430.8	7567.6	35185.5	7426.9	4103.0	6021.6	1709.0	4025.4	1471.4	689.5	3583.3	14.1	439.1	0.0	2425.0	0.0	0.0	0.0	0.0	0.0	110.8	1072.1	554.7	682.2	555.2	1039.7
